date,open,high,low,close,volume,ticker,label,label_name,event_date,event_type,ret_horizon,ma_5,ma_10,ma_20,close_over_ma5,close_over_ma10,close_over_ma20,rsi_14,vol_ma20,vol_ratio20,ret_1d
2017-08-30,67.3078,68.4106,67.1387,68.229,18324986.690356,MSFT,0,Hold,2017-09-28,time_exit,-0.0018906916413842234,67.37100000000001,67.14262,66.93357999999999,0.012735449971040591,0.01618018480659522,0.019353813138323073,62.201729673507835,19916198.7277267,0.9201046314548235,0.013153518098338202
2017-08-31,68.2483,69.1052,68.0334,68.9558,29988268.775607,MSFT,0,Hold,2017-09-29,time_exit,-0.00414033337297226,67.75956,67.36367,67.073255,0.017654187837096158,0.023634846498104656,0.028066999283081984,66.53218052400103,20422623.829177998,1.468384720124085,0.010652361898899176
2017-09-01,68.8726,68.8999,67.8881,68.1644,23573998.471273,MSFT,0,Hold,2017-10-02,time_exit,0.00905898093432933,67.96642,67.49729,67.14905,0.0029129090512491906,0.00988350791563608,0.015120839386394636,58.65242136434,20370217.50063875,1.1572777006693125,-0.011476917097619
2017-09-05,67.6107,68.1194,67.2785,67.8607,24118512.010477,MSFT,0,Hold,2017-10-03,time_exit,0.008810696028776821,68.11062,67.63207,67.22265,-0.003669324989274747,0.003380496855988513,0.009491592491503775,55.91559306777162,20556279.949322,1.173291669014874,-0.0044554048740985674
2017-09-06,67.9779,68.2582,67.6196,67.6665,17935898.970631,MSFT,0,Hold,2017-10-04,time_exit,0.017577383195525265,68.17528,67.65436000000001,67.26852,-0.00746282230158779,0.00017944150235105205,0.005916288926811619,54.17479654102134,20251306.356983952,0.885666270336459,-0.0028617447211713998
2017-09-07,67.924,68.773,67.8519,68.5327,18948714.056575,MSFT,0,Hold,2017-10-05,time_exit,0.02192092242097554,68.23602,67.80351,67.3724,0.00434785029957796,0.010754457991909216,0.017222185939627987,60.13618678318105,19987761.4600062,0.9480158193047158,0.012801016751272876
2017-09-08,68.5228,68.6253,68.0707,68.2005,15949731.865815,MSFT,0,Hold,2017-10-06,time_exit,0.02727106106260213,68.08496,67.92226000000001,67.50832,0.0016969973985299092,0.004096447909698542,0.01025325470992322,57.06987572356004,19482789.463525496,0.8186575077288151,-0.004847321059873622
2017-09-11,68.5034,69.0902,68.5034,68.9165,19417253.129103,MSFT,0,Hold,2017-10-09,time_exit,0.02055240762371846,68.23537999999999,68.1009,67.63006499999999,0.009981918471019036,0.011976346861774179,0.019021643702382907,61.61307442473288,19284658.0428036,1.0068756773392142,0.010498456756182106
2017-09-12,68.9165,69.3619,68.5592,68.8462,15618305.579151,MSFT,0,Hold,2017-10-10,time_exit,0.02159451066289786,68.43248,68.27155,67.69829000000001,0.00604566720362909,0.008417122505626207,0.016956262853891513,60.93125915257337,18970665.73956905,0.8232871631159633,-0.0010200750183193552
2017-09-13,69.0765,69.3521,68.7271,69.3347,14485648.494173,MSFT,0,Hold,2017-10-11,time_exit,0.01605689503235741,68.76612,68.4707,67.790055,0.00826831585087251,0.012618536103749411,0.02278571687246722,63.91914875068587,18654997.906890653,0.7765022846141618,0.007095525969479821
2017-09-14,69.141,69.5945,68.6997,68.9264,17032147.127201,MSFT,0,Hold,2017-10-12,time_exit,0.03145964391002587,68.84486000000001,68.54044,67.84153,0.0011844021470737154,0.005631128133974483,0.015991237225914334,59.80240994860113,18522404.100364253,0.919543005050087,-0.005888826229867528
2017-09-15,68.9848,69.5008,68.2838,69.4273,41779115.519508,MSFT,0,Hold,2017-10-13,time_exit,0.028968431726424715,69.09022,68.58759,67.97563,0.004878838133660635,0.01224288533828033,0.02135574175625865,62.95460374477295,19393692.10650145,2.1542631124633647,0.007267171939924433
2017-09-18,69.3521,70.035,69.1791,69.2869,25280671.436632,MSFT,0,Hold,2017-10-16,time_exit,0.0331534532501816,69.1643,68.69984,68.098565,0.0017725907729710944,0.008545289188431893,0.01745022086734127,61.49887380061693,19640191.66138485,1.2871906686296275,-0.002022259255364922
2017-09-19,69.3347,69.7956,69.151,69.5486,17105814.93179,MSFT,0,Hold,2017-10-17,time_exit,0.02846354923032246,69.30478,68.86863,68.25035,0.0035180834568553365,0.00987343584443301,0.01902188047385822,63.206698830724115,19534772.8528248,0.8756597816962298,0.00377704876390772
2017-09-20,69.4634,69.6471,68.5034,69.0863,22552080.61897,MSFT,0,Hold,2017-10-18,time_exit,0.03561777081707951,69.2551,69.01061,68.33248499999999,-0.002437365623629062,0.0010967878707202061,0.011031575977355379,58.28796117416046,19884975.6555384,1.134126639611387,-0.006647150338036978
2017-09-21,69.2418,69.3619,68.3217,68.4106,20798903.789753,MSFT,1,Up,2017-10-19,pt_first,0.04987092643537694,69.15194,68.99839999999999,68.400955,-0.010720451226689742,-0.008519038122637212,0.00014100680317996606,51.92731643851505,20178674.55388765,1.0307368669933703,-0.009780520884748345
2017-09-22,68.2094,68.6899,68.0803,68.5981,15289903.651031,MSFT,1,Up,2017-10-20,pt_first,0.059105135564979205,68.9861,69.03815999999999,68.48021,-0.005624321421285994,-0.0063741559740435605,0.0017215192535040558,53.445471878969215,20015867.108587854,0.7638891469493636,0.0027408033258002895
2017-09-25,68.3021,68.4487,67.2238,67.5353,26184848.164556,MSFT,1,Up,2017-10-12,pt_first,0.07604763730967345,68.63578,68.90004,68.50047,-0.01603361978258233,-0.019807535670530396,-0.01408997631696518,44.80763742701448,20631314.858165648,1.2691798048049432,-0.015493140480567158
2017-09-26,67.9163,68.0434,67.2884,67.5353,19541128.971288,MSFT,1,Up,2017-10-12,pt_first,0.07646519671934504,68.23312000000001,68.76894999999999,68.52025,-0.010226998267131693,-0.01793905534403184,-0.014374582696370486,44.80763742700714,20818574.662068553,0.938639137812443,0.0
2017-09-27,67.8049,68.3764,67.4535,68.0803,21139411.342597,MSFT,1,Up,2017-10-13,pt_first,0.06476616583651951,68.03192,68.64350999999999,68.55710499999999,0.000711136772253429,-0.008204854326373856,-0.0069548590186383485,49.64746229864883,21253267.179824352,0.9946429019000225,0.008069853839399288
2017-09-28,67.7962,68.1909,67.5841,68.1,11801621.40515,MSFT,1,Up,2017-10-13,pt_first,0.06614684287812067,67.9698,68.56087,68.550655,0.0019155566148347791,-0.0067220558899119265,-0.0065740436761836385,49.81875800426042,20927098.915564053,0.5639396771032039,0.00028936417730229813
2017-09-29,68.1644,68.7133,68.1097,68.6703,18522253.906255,MSFT,1,Up,2017-10-20,pt_first,0.12509774968217702,67.98424,68.48517,68.53638,0.010091456490489481,0.002703212972954727,0.001953998737590279,54.630586161373294,20353798.172096454,0.9100146198584024,0.008374449339207057
2017-10-02,68.8726,69.151,68.4887,68.7819,16593034.633311,MSFT,1,Up,2017-10-20,pt_first,0.12439609839216437,68.23355999999998,68.43467000000001,68.567255,0.008036221472234706,0.005073890178749707,0.003130430115643179,55.52923255103003,20004749.98019835,0.8294547369867442,0.0016251567271439171
2017-10-03,68.8375,69.0307,68.3989,68.4586,13219277.699285,MSFT,1,Up,2017-10-20,pt_first,0.12013099888107548,68.41821999999999,68.32567,68.59715,0.0005901936647725314,0.0019455352578174878,-0.0020197632117513464,52.29751839736634,19459788.26463875,0.6793125145819977,-0.004700364485424102
2017-10-04,68.2191,68.8824,67.9496,68.8559,14421787.842768,MSFT,1,Up,2017-10-20,pt_first,0.11366781931541059,68.57334,68.30263,68.65662,0.004120551806270578,0.008100273737614572,0.002902560597929371,55.7088633605361,19284082.708245598,0.7478596758248424,0.0058035075213340725
2017-10-05,69.3443,70.1726,69.1052,70.035,22985238.58703,MSFT,1,Up,2017-10-27,pt_first,0.1063696723067038,68.96034,68.46507,68.731735,0.015583739871337432,0.022930378950886565,0.018961619403307317,63.94875793943107,19485908.934768353,1.179582572410459,0.017124168008841423
2017-10-06,69.7576,70.0897,69.6383,70.0604,15128489.519727,MSFT,1,Up,2017-10-27,pt_first,0.1071532563331068,69.23836,68.6113,68.82473,0.011872609345440877,0.021120427684637733,0.017953866291941623,64.10368328680653,19444846.817463953,0.7780205039280477,0.00036267580495463747
2017-10-09,70.035,70.5711,69.9342,70.3329,12351355.392635,MSFT,1,Up,2017-10-27,pt_first,0.10720871739968074,69.54856,68.89106000000001,68.89555,0.011277587918412602,0.020929275874097097,0.020862740772066957,65.80163398621357,19091551.930640552,0.6469539740670308,0.0038895010590860313
2017-10-10,70.3689,70.6423,70.1922,70.3329,15122770.472052,MSFT,1,Up,2017-10-27,pt_first,0.1044305012305764,69.92342,69.17082,68.969885,0.00585612088194476,0.016800147807977117,0.019762465893613967,65.80163398620127,19066775.1752856,0.7931477836721006,0.0
2017-10-11,70.3943,70.4851,70.0163,70.448,16684658.159015,MSFT,1,Up,2017-10-27,pt_first,0.10657790143084256,70.24184,69.40759,69.02555,0.0029350028415968676,0.014989859178210718,0.020607586611030015,66.57611417107498,19176725.6585277,0.8700472883698734,0.0016365029737148706
2017-10-12,70.5144,71.2529,70.404,71.0948,18732947.472174,MSFT,1,Up,2017-10-27,pt_first,0.09039620337915011,70.4538,69.70707,69.13397,0.00909816078052561,0.01990802367678035,0.028362757122135207,70.60477833295138,19261765.67577635,0.9725457046615724,0.00918124006359311
2017-10-13,71.5282,71.7872,71.2529,71.4385,16617984.055583,MSFT,1,Up,2017-10-27,pt_first,0.08232115735912693,70.72941999999999,69.98389,69.23452999999999,0.010025248333706216,0.02078492635946616,0.03183339296156107,72.50151523645923,18003709.1025801,0.923031135467607,0.004834390138237943
2017-10-16,71.3723,71.7295,71.3056,71.584,13409628.000382,MSFT,1,Up,2017-10-27,pt_first,0.08089936298614209,70.97963999999999,70.26410000000001,69.34938500000001,0.008514554314434486,0.018784841761283255,0.03222256405012036,73.28732229119245,17410156.9307676,0.7702186748635345,0.0020367168963513205
2017-10-17,71.42,71.5567,71.2168,71.5282,17439071.805143,MSFT,1,Up,2017-10-27,pt_first,0.08327345019167276,71.2187,70.57106,69.448365,0.0043457687376911025,0.013562783384562849,0.02994793325946521,72.43245975954369,17426819.77443525,1.0007030560289447,-0.0007795037997319065
2017-10-18,71.6027,71.7676,71.3244,71.547,14415067.50103,MSFT,1,Up,2017-10-27,pt_first,0.07455239213384224,71.4385,70.84017,69.57140000000001,0.001518788888330569,0.009977813435498417,0.028396726240940362,72.54864195962932,17019969.118538253,0.8469502735659503,0.00026283339997368316
2017-10-19,71.509,71.841,71.3056,71.8223,16365978.407181,MSFT,1,Up,2017-10-27,pt_first,0.07329896146461468,71.58399999999999,71.0189,69.741985,0.003328956191313903,0.011312481606994718,0.029828732290871462,74.25941736283228,16798322.84940965,0.9742626424015988,0.0038478203139196143
2017-10-20,72.2004,72.8,72.1095,72.6526,24791557.716398,MSFT,1,Up,2017-10-27,pt_first,0.05083094066833116,71.82682,71.27811999999999,69.94471,0.01149681971162031,0.019283336878119117,0.03871472195679959,78.59259670513507,17273405.552678,1.4352443495170768,0.011560476342306059
2017-10-23,72.8188,73.143,72.6046,72.6712,22356446.392876,MSFT,1,Up,2017-10-27,pt_first,0.05218848732372661,72.04426000000001,71.51195,70.201505,0.008702150594634306,0.01621057739299503,0.03518008623887714,78.67918410546983,17081985.464094,1.3087732945253239,0.00025601286120502387
2017-10-24,72.7374,73.0119,72.3311,72.6994,18836365.381911,MSFT,1,Up,2017-10-27,pt_first,0.0669634137283115,72.2785,71.7486,70.45971,0.005823308452707288,0.013251826516461618,0.03178681831076191,78.8190644509103,17046747.28462515,1.104982966392653,0.000388049185922279
2017-10-25,72.4407,72.922,71.9161,72.4896,22130200.006829,MSFT,1,Up,2017-10-27,pt_first,0.06223375491104943,72.46702,71.95276,70.680175,0.0003115900170724828,0.00746100636027025,0.02560017713593621,74.8828711076581,17096286.71783675,1.2944448330841523,-0.0028858560043136805
2017-10-26,73.0119,73.2171,72.595,72.6046,34278992.996565,MSFT,1,Up,2017-10-27,pt_first,0.06250292681179981,72.62348,72.10374,70.905405,-0.00025997101765140584,0.006946380312574663,0.023964252090499683,75.60211207861944,18220155.2974075,1.8813776522224523,0.0015864344678411246
2017-10-27,77.7776,79.4663,77.0791,77.2608,77043441.25387,MSFT,0,Hold,2017-11-27,time_exit,0.0057648898277002925,73.54512,72.68597000000001,71.33493,0.05052245478692474,0.06293965671778112,0.08307108453038259,89.1497369284771,21146214.66478825,3.6433679727161454,0.06413092283409028
2017-10-30,77.251,77.7364,76.6121,77.3381,34447703.879173,MSFT,0,Hold,2017-11-28,time_exit,0.016859736662783176,74.4785,73.26138,71.76274,0.038394973045898784,0.055646235438084,0.07769157086252454,89.25639494808384,22038948.12708135,1.563037567879378,0.001000507372431958
2017-10-31,77.7686,77.7686,76.6159,76.6826,29381882.839667,MSFT,0,Hold,2017-11-29,time_exit,0.006914215219619768,75.27514,73.77682,72.17394,0.01869754078171071,0.039386083596432586,0.06246936221022348,81.90388477200636,22847078.38410045,1.2860236370578655,-0.008475770674480021
2017-11-01,77.1446,77.2138,76.4042,76.6826,24197692.051496,MSFT,0,Hold,2017-11-30,time_exit,0.016992120767944874,76.11373999999999,74.29038,72.565275,0.007473814846031823,0.03220093907177435,0.05673960444577575,81.90388477199528,23335873.594536852,1.036931056104148,0.0
2017-11-02,76.838,77.8635,76.6258,77.4846,26026096.984024,MSFT,0,Hold,2017-12-01,time_exit,0.0075124605405461065,77.08973999999999,74.85661,72.937755,0.00512208239383094,0.03510698654399347,0.06233870236339123,83.79772497363342,23487916.51438655,1.1080632446936192,0.010458695975358312
2017-11-03,77.5129,77.9377,76.8839,77.5676,19127804.40666,MSFT,0,Hold,2017-12-04,time_exit,-0.03153249552648263,77.1511,75.34810999999999,73.313115,0.00539849723463437,0.029456478735816694,0.058031704150054875,83.98452894405067,23687882.258733198,0.8074932236548079,0.0010711805958860676
2017-11-06,77.6213,78.0831,77.5149,77.8732,21534415.706884,MSFT,0,Hold,2017-12-05,time_exit,-0.029275797064972187,77.25811999999999,75.86831,73.69013,0.00796136380226442,0.02642592144202216,0.05676567540319111,84.68468673877861,24147035.27444565,0.8918037126352097,0.0039397892934678325
2017-11-07,78.1478,78.2678,77.3751,77.6778,19447080.020605,MSFT,0,Hold,2017-12-06,time_exit,-0.012622654091645313,77.45716,76.36614999999999,74.057375,0.002848542342618776,0.01717580367740168,0.04888675840858481,82.20990860862229,24363250.751873303,0.7982136792279128,-0.0025092072754168138
2017-11-08,77.5676,78.0011,77.2803,77.9562,19557407.67842,MSFT,0,Hold,2017-12-07,time_exit,-0.019608446794482037,77.71188,76.91281,74.432785,0.0031439208522430206,0.013565880638075622,0.04733686909604362,82.97337396766314,24506888.22784355,0.798037168023634,0.0035840355931808787
2017-11-09,77.5401,77.6866,76.4238,77.5215,22969780.981981,MSFT,0,Hold,2017-12-08,time_exit,0.005871919403004133,77.71926,77.4045,74.75412,-0.0025445430129030777,0.0015115400267298185,0.03701976559952769,77.38874824928482,24718729.903333902,0.9292460038119914,-0.005576208178438513
2017-11-10,77.2413,77.5264,76.7285,77.3194,21039939.227658,MSFT,0,Hold,2017-12-11,time_exit,0.021298665018093743,77.66962,77.41036,75.048165,-0.004509098924405541,-0.0011750365196724344,0.03026369798647277,74.86584605033242,24939827.66193765,0.8436280920965812,-0.002607018698038588
2017-11-13,77.127,77.3839,76.9404,77.3751,15388052.993039,MSFT,0,Hold,2017-12-12,time_exit,0.024741809703638484,77.57000000000001,77.41405999999999,75.33771999999999,-0.0025125692922649545,-0.0005032677526664031,0.02704329252330684,75.10671365458208,25038748.9115705,0.6145695636545212,0.0007203884148092587
2017-11-14,76.9786,77.5304,76.4949,77.4846,20355303.901315,MSFT,0,Hold,2017-12-13,time_exit,0.020583444968419462,77.53135999999999,77.49426000000001,75.63553999999999,-0.0006031107928583523,-0.00012465439377062904,0.024446972944187184,75.60172689773086,25184560.5163791,0.8082453488944812,0.0014151839545279987
2017-11-15,77.3371,77.5401,76.6121,76.881,20871883.588608,MSFT,0,Hold,2017-12-14,time_exit,0.02060326998868378,77.31632,77.51410000000001,75.90223999999999,-0.005630376613902421,-0.008167546291590777,0.012895008105149541,67.61946276741679,25507401.320758,0.8182677382984679,-0.00778993503225156
2017-11-16,76.9922,77.2892,76.8449,77.0868,22620480.879649,MSFT,0,Hold,2017-12-15,time_exit,0.04386872979550338,77.22938,77.47432,76.165465,-0.0018461885878275908,-0.00500191547342399,0.012096492813363557,68.82794597881548,25820126.4443814,0.8760793998579096,0.0026768642447418944
2017-11-17,77.0108,77.0108,76.197,76.3456,23826466.885439,MSFT,1,Up,2017-12-15,pt_first,0.048283070668119654,77.03461999999999,77.35211999999999,76.350115,-0.008944290242503539,-0.013012183764335883,-5.913547086333626e-05,60.124648192942026,25771871.90283345,0.9245144076173775,-0.00961513514635437
2017-11-20,76.3456,76.5195,76.207,76.4638,17408277.405576,MSFT,1,Up,2017-12-15,pt_first,0.04003201514965249,76.85236,77.21118,76.53974500000001,-0.0050559280157562725,-0.00967968628378657,-0.0009922295926253488,60.97218777552749,25524463.45346845,0.6820232455546656,0.0015482228183418822
2017-11-21,76.6601,77.6788,76.6601,77.5676,22877139.781129,MSFT,0,Hold,2017-12-20,time_exit,0.021493510176929576,76.86895999999999,77.20016000000001,76.783155,0.009088714092125194,0.004759575627809376,0.010216368420899125,67.84535327542943,25726502.17342935,0.8892440809445441,0.014435589128450221
2017-11-22,77.6701,77.7325,76.9374,77.0009,22182495.609445,MSFT,1,Up,2017-12-18,pt_first,0.028755508052503265,76.89294,77.10463,77.00872,0.0014040300708881848,-0.0013453148014715977,-0.00010154694170982914,61.825350542641296,25729116.95356015,0.8621553413388948,-0.007305885447016491
2017-11-24,76.9082,77.2989,76.6973,77.1426,8014594.1688537,MSFT,1,Up,2017-12-18,pt_first,0.026995460355238254,76.9041,77.06674000000001,77.23562000000001,0.003101265082082749,0.000984341623883278,-0.0012043665863108455,62.71618748094781,24415897.012174584,0.32825311168610166,0.0018402382309816723
2017-11-27,77.1847,77.8068,77.1777,77.7062,19127594.523959,MSFT,0,Hold,2017-12-26,time_exit,0.018264951831385545,77.17621999999999,77.10542000000001,77.25789,0.0068671411996985565,0.007791670157545116,0.005802773024204955,66.10426991964903,21520104.675679035,0.888824418478599,0.0073059502790935316
2017-11-28,77.8937,78.8109,77.8458,78.642,23662915.022028,MSFT,0,Hold,2017-12-27,time_exit,0.009784847791256768,77.61186000000001,77.23211,77.323085,0.013272971424715063,0.018255230887761265,0.01705719579086873,70.8421671418426,20980865.232821785,1.1278331355472653,0.012042797099845348
2017-11-29,78.4837,78.674,77.0636,77.2128,29542965.253919,MSFT,0,Hold,2017-12-28,time_exit,0.02860406564714668,77.5409,77.20493,77.349595,-0.004231315344559894,0.00010193649549328221,-0.0017685289755038358,57.60003195392155,20988919.353534386,1.407550563051936,-0.018173495078965374
2017-11-30,77.3741,78.3089,77.2128,77.9856,35643127.154051,MSFT,0,Hold,2017-12-29,time_exit,0.016255565129972505,77.73784,77.31539000000001,77.41474500000001,0.0031871222560211354,0.008668519941488873,0.007373982824576686,61.76218491650385,21561191.108662136,1.653114940376902,0.010008703220191428
2017-12-01,77.4561,78.5765,77.1065,78.0667,31718605.247756,MSFT,0,Hold,2018-01-02,time_exit,0.020068736093622475,77.92266,77.41338,77.44385000000001,0.0018484995250291902,0.008439367974877099,0.00804260118781519,62.181743332154525,21845816.521848734,1.451930405807133,0.001039935577850093
2017-12-04,78.215,78.215,74.769,75.1217,42186145.650711,MSFT,1,Up,2017-12-11,pt_first,0.06498388614741146,77.40576000000001,77.29099,77.321555,-0.029507623205314082,-0.028066531428837416,-0.02845073408056742,43.51142258529969,22998733.58405129,1.8342812440753442,-0.0377241512706441
2017-12-05,75.3638,76.6037,75.0281,75.5934,28221414.760946,MSFT,1,Up,2017-12-12,pt_first,0.0676686059894116,76.79603999999999,77.20394999999999,77.207565,-0.01566018247817158,-0.020860979263379154,-0.02090682435070934,46.292962783068006,23333083.536754385,1.209502152447682,0.006279144375060719
2017-12-06,75.5564,77.0293,75.4469,76.6973,26850200.901584,MSFT,1,Up,2017-12-15,pt_first,0.06534258702718354,76.69294,77.11692000000001,77.15854,5.685008292832805e-05,-0.005441348020654879,-0.005977821768024527,52.22220686774091,23703239.580803335,1.13276503028427,0.014603126727994686
2017-12-07,76.4725,76.7157,75.9744,76.4276,25009124.172944,MSFT,1,Up,2017-12-15,pt_first,0.07018668648498716,76.38134,77.05959,77.08211,0.0006056453055027777,-0.008201315371662243,-0.00849107529621318,50.748116993480814,23975825.405529536,1.0430975263598707,-0.0035164210474162294
2017-12-08,77.4846,78.3666,77.2032,77.9767,25933662.59442,MSFT,1,Up,2018-01-05,pt_first,0.04822594441672967,76.36334000000001,77.143,77.10486999999999,0.021127415327812704,0.010807202208871658,0.011307067893363998,58.06933993695819,24124019.486151483,1.0750141621012763,0.020268855753680537
2017-12-11,78.095,79.098,77.9396,78.9662,23149443.646361,MSFT,0,Hold,2018-01-10,time_exit,0.03040288123272994,77.13224,77.269,77.18721000000001,0.023776827951567103,0.021964824185624066,0.023047730316965387,61.95917955949921,24229494.707086634,0.9554241194964028,0.012689688073488803
2017-12-12,79.0415,79.723,78.8294,79.2895,25818685.7788,MSFT,0,Hold,2018-01-11,time_exit,0.02923085654468749,77.87146,77.33375,77.28293,0.018210009161238272,0.02528973443029714,0.025963948313023177,63.16165092984203,24751026.346374683,1.0431359660599164,0.00409415674047886
2017-12-13,79.439,79.6812,78.9086,79.0795,23430867.68286,MSFT,1,Up,2018-01-12,pt_first,0.049800517201044725,78.3479,77.52042,77.362675,0.009337838027553946,0.02011186213902061,0.022191903265999846,61.79524972829039,24904804.535451937,0.940817168410465,-0.002648522187679414
2017-12-14,79.1519,79.5608,78.3188,78.465,20833812.914098,MSFT,1,Up,2018-01-12,pt_first,0.04322181864525576,78.75537999999999,77.56836,77.44187500000001,-0.003687113185168789,0.011559352292597191,0.013211521544370886,57.851352795078384,24902901.001726437,0.8366018446065243,-0.007770661170088289
2017-12-15,78.9946,80.6891,78.642,80.4685,58201911.733671,MSFT,0,Hold,2018-01-17,time_exit,0.03786947687604458,79.25374,77.80854,77.61096,0.015327478551788287,0.03418596467687207,0.03681876889551394,65.56736443585244,26681972.544427536,2.181319677050126,0.025533677435799484
2017-12-18,80.7175,81.0679,79.8948,80.0318,24046535.553321,MSFT,1,Up,2018-01-16,pt_first,0.04307037952413917,79.46686000000001,78.29955,77.79526999999999,0.007109126999594428,0.022123371079386667,0.028748920082146245,62.86587825854896,26692975.977821633,0.9008562991740044,-0.005426968316794789
2017-12-19,80.0034,80.0034,79.0043,79.5248,25191937.125491,MSFT,1,Up,2018-01-16,pt_first,0.04855089230026355,79.51392000000001,78.69269,77.94832,0.00013683138749787105,0.010574171501812835,0.02022468219968032,59.78606460077559,27082158.96381738,0.9302041672212406,-0.006334981844716814
2017-12-20,79.8678,79.9586,78.4837,79.2348,25459648.142914,MSFT,1,Up,2018-01-16,pt_first,0.07118967928233544,79.54498000000001,78.94644,78.03168000000001,-0.0038994289771773216,0.0036526029545982386,0.015418353161164688,58.03471819556906,27211284.381906636,0.9356283145474259,-0.003646661167333809
2017-12-21,79.723,79.77,79.1255,79.2151,19364984.145756,MSFT,1,Up,2018-01-12,pt_first,0.07488345025127785,79.69500000000001,79.22519,78.14239,-0.0060217077608506475,-0.00012735848283840223,0.01372763233884955,57.91061493939644,27070408.808722187,0.7153561766498527,-0.00024862812804471446
2017-12-22,79.1255,79.3364,78.6769,79.2251,15193106.772679,MSFT,1,Up,2018-01-16,pt_first,0.07383644829731995,79.44632000000001,79.35003,78.246515,-0.0027845216745219226,-0.001574416544026458,0.012506435590121656,57.95975989436346,27429334.438913453,0.553899942651355,0.00012623855805249384
2017-12-26,79.0415,79.2484,78.7826,79.1255,10671993.797808,MSFT,1,Up,2018-01-12,pt_first,0.08112555370898122,79.26506,79.36596,78.31748,-0.0017606748799660066,-0.0030297623817691077,0.01031723696930742,57.242838495306735,27006554.402605902,0.39516310147207245,-0.0012571773339509207
2017-12-27,79.3559,79.6615,78.9517,79.4115,15825484.377674,MSFT,1,Up,2018-01-16,pt_first,0.09743928776058874,79.2424,79.37816000000001,78.35595500000001,0.0021339585878141776,0.0004200147748323335,0.013471152256379071,58.818065287173084,26614682.870388202,0.5946148017146435,0.0036145111247323225
2017-12-28,79.5875,79.6145,79.2621,79.4214,11429124.657065,MSFT,1,Up,2018-01-16,pt_first,0.09564046969708406,79.27972000000001,79.41235,78.466385,0.0017870900653911281,0.00011396212300751607,0.012171008005517292,58.87454581875936,25708990.840545498,0.4445574985012712,0.00012466708222369505
2017-12-29,79.3364,79.723,79.2151,79.2533,20019366.672285,MSFT,1,Up,2018-01-16,pt_first,0.0841744129266544,79.28735999999999,79.49118000000001,78.52977000000001,-0.00042957666897969204,-0.002992533259677521,0.009213448606802066,57.4341578358071,24927802.8164572,0.803093911633011,-0.002116558005776925
2018-01-02,79.7945,79.9663,79.2151,79.6334,24258566.225624,MSFT,1,Up,2018-01-16,pt_first,0.10543189164345623,79.36902,79.40767000000001,78.608105,0.003331022608052736,0.002842672502530119,0.01304312068073643,59.82745228936618,24554800.865350597,0.9879357751117169,0.004796014803169157
2018-01-03,79.7279,80.1519,79.6518,80.0034,28041768.477654,MSFT,1,Up,2018-01-16,pt_first,0.09158985743105919,79.54459999999999,79.40482999999999,78.85219,0.005767833391569166,0.007538206428991945,0.014599594507127778,62.06349823320972,23847582.00669775,1.1758747058623504,0.004646291631400956
2018-01-04,80.2261,81.2186,80.2077,80.7087,23643525.955633,MSFT,1,Up,2018-01-22,pt_first,0.053610081688839184,79.80404,79.52322000000001,79.107955,0.011336017575037438,0.01490734404365135,0.020234943502192237,65.9537481177162,23618687.5664321,1.0010516413806245,0.008815875325298705
2018-01-05,81.2186,81.914,81.0048,81.7089,25259234.73412,MSFT,1,Up,2018-01-24,pt_first,-0.0021515404074708977,80.26154,79.77063000000001,79.358535,0.018033045466097297,0.024298040519411312,0.02961704119158659,70.5637430925115,23539139.2580589,1.073073847654485,0.012392716026896844
2018-01-08,81.7185,82.0703,81.1657,81.7918,23864696.251747,MSFT,1,Up,2018-01-24,pt_first,0.0345596991385444,80.76924,80.0283,79.626745,0.012660265219766709,0.022035954780983413,0.027190047765973224,70.91526197920363,23481917.86199905,1.0163009849535078,0.0010145773593819296
2018-01-09,82.1357,82.2078,81.4031,81.7372,21010317.099768,MSFT,1,Up,2018-01-24,pt_first,0.015774947025344543,81.19000000000001,80.27951,79.81477,0.006739746274159186,0.018157684320681433,0.024086143454387976,70.31964707393408,23235750.587266453,0.9042237314804875,-0.0006675485806645343
2018-01-10,81.4031,81.7089,80.986,81.367,20118227.567843,MSFT,1,Up,2018-01-23,pt_first,-0.0319797952486881,81.46271999999999,80.50366,79.93481,-0.001175016007334162,0.010724232910640286,0.017916975095068066,66.25632150137304,23084189.78334055,0.8715154292468159,-0.004529149518212039
2018-01-11,81.6541,81.6541,80.8287,81.6072,19196430.931129,MSFT,1,Up,2018-01-24,pt_first,0.0011371545647933523,81.64242,80.72323,80.05069499999999,-0.0004313933859504404,0.010950627223402787,0.019443991085886347,67.56588993230008,22753077.040957,0.8436850495682053,0.0029520567306156043
2018-01-12,82.1524,83.1807,81.9501,83.0177,26186953.134486,MSFT,1,Up,2018-01-29,pt_first,-0.005070003143907931,81.90418,81.08286000000001,80.24760500000001,0.013595398916135926,0.023862503123335488,0.03451934796058986,73.95741662136037,22890881.3135383,1.1439906037605598,0.017284014155613647
2018-01-16,83.4788,84.1156,81.5429,81.8564,39487177.984759,MSFT,1,Up,2018-01-24,pt_first,0.016762281263285495,81.9171,81.34317,80.417175,-0.0007409930283299726,0.006309441837575092,0.017896985314380665,62.95713948549125,23823549.56707135,1.6574850810366961,-0.013988583157567791
